date,all - actual,all - trend,all - seasonal,larceny - actual,larceny - trend,larceny - seasonal
2008-10-11,27,25.5315068493151,-1.9421398636392,4.0,6.386301369863009,-0.7772776744741461
2008-10-12,14,25.5150684931507,-3.39444372416224,1.0,6.38082191780821,-1.77752674047664
2008-10-13,20,25.5150684931507,0.700699488789188,4.0,6.36986301369862,-0.0507521452088906
2008-10-14,14,25.547945205479497,-0.11548980137270501,2.0,6.38356164383561,0.403046111329092
2008-10-15,27,25.4958904109589,1.70119762079417,6.0,6.405479452054791,-0.6901045736024151
2008-10-16,18,25.5041095890411,0.154497745327171,4.0,6.3945205479452,0.12558658455449698
2008-10-17,28,25.534246575342497,-1.02358444645365,7.0,6.38904109589041,-0.0572278612736477
2008-10-18,29,25.5397260273973,-2.75235156974132,6.0,6.397260273972599,0.215499411453625
2008-10-19,27,25.5369863013699,1.61327732191497,8.0,6.40273972602739,0.0334321636329524
2008-10-20,16,25.534246575342497,-0.930682827524634,2.0,6.419178082191781,-1.6930933656323002
2008-10-21,25,25.5369863013699,-1.2918285311360902,6.0,6.4246575342465695,0.852610245824734
2008-10-22,22,25.556164383561697,1.52485889103078,7.0,6.408219178082191,0.670542998004061
2008-10-23,25,25.542465753424697,3.25262975030849,4.0,6.408219178082191,-1.05697879527116
2008-10-24,26,25.5589041095891,-0.386224546080052,7.0,6.41643835616438,-1.06021665330354
2008-10-25,21,25.5260273972603,0.6137754539199479,6.0,6.4219178082191695,-1.3319476620208501
2008-10-26,20,25.5260273972603,-0.0210937864287445,3.0,6.399999999999991,-1.0607147853085201
2008-10-27,19,25.5150684931507,0.16196972540189097,4.0,6.410958904109581,-1.1531182722325501
2008-10-28,26,25.534246575342497,-1.1991759782095701,4.0,6.399999999999991,-1.154363602245
2008-10-29,29,25.542465753424697,0.0750456905326504,5.0,6.413698630136981,-1.3374271140756397
2008-10-30,24,25.556164383561697,-1.46742006289201,8.0,6.43561643835616,2.38884934918712
2008-10-31,38,25.575342465753398,3.43992738418147,6.0,6.443835616438349,1.38785308517716
2008-11-01,38,25.558904109589,3.34528230323502,2.0,6.44109589041095,-0.703803203739401
2008-11-02,22,25.5260273972603,2.2541241463234303,4.0,6.44109589041095,-0.339170576093075
2008-11-03,25,25.5369863013699,-1.74562678767407,7.0,6.43287671232876,0.841402275712654
2008-11-04,17,25.5315068493151,-2.01910125840882,3.0,6.43561643835616,0.8416513417151441
2008-11-05,16,25.5232876712329,-0.7453777216715841,5.0,6.43835616438355,-1.3439028301404
2008-11-06,30,25.5369863013699,1.7983333617655302,10.0,6.44657534246574,0.20005731929920398
2008-11-07,28,25.5561643835616,0.0718078325002711,4.0,6.46301369863013,-1.5274644739760102
2008-11-08,19,25.5534246575343,-1.29033413512115,6.0,6.4767123287671104,0.199061055289242
2008-11-09,9,25.572602739726,-1.6542195647600002,1.0,6.4767123287671104,-2.5307023320083903
2008-11-10,23,25.5835616438356,-0.37725816999038897,11.0,6.46575342465752,-1.16806223238199
2008-11-11,27,25.5780821917808,0.8989560267717521,10.0,6.4767123287671104,1.0140050154386802
2008-11-12,22,25.5972602739726,-1.01063301432414,5.0,6.48219178082191,-0.07814940548286299
2008-11-13,24,25.6684931506849,-0.00888955230670338,4.0,6.490410958904099,0.37539978505262894
2008-11-14,36,25.7506849315069,-0.18871520610496104,4.0,6.5095890410958805,-0.625098346952353
2008-11-15,26,25.7534246575343,-1.82383351245614,9.0,6.512328767123281,-0.35212200822259
2008-11-16,20,25.7534246575343,-3.0933229271510396,1.0,6.501369863013691,-0.8985728176870981
2008-11-17,25,25.764383561643896,-2.00216477023946,2.0,6.512328767123281,-0.444276429144134
2008-11-18,23,25.802739726027397,-1.9100103493179097,5.0,6.51506849315068,-2.0781494054828604
2008-11-19,13,25.7972602739726,-2.27215231693933,6.0,6.49863013698629,-0.35087667821013696
2008-11-20,25,25.8356164383562,0.6391801861739929,5.0,6.495890410958889,-1.6248492809498603
2008-11-21,21,25.879452054794502,-1.90702155728802,4.0,6.501369863013691,-1.4440273631416398
2008-11-22,26,25.8849315068493,-4.6330489545483,9.0,6.49863013698629,0.37465258704515597
2008-11-23,22,25.863013698630198,-1.4489891787077,5.0,6.501369863013691,-0.262209181323461
2008-11-24,28,25.909589041095902,-1.4464985186827901,7.0,6.512328767123281,-0.902059741721967
2008-11-25,17,25.9342465753425,-4.992700262144809,6.0,6.52602739726027,-2.5384233780856
2008-11-26,20,25.9205479452055,-3.80814235429923,4.0,6.520547945205469,-1.7209887579112602
2008-11-27,15,25.9342465753425,-2.4474947826927598,2.0,6.520547945205469,-1.71949436189631
2008-11-28,32,25.9342465753425,-2.63155455853335,7.0,6.5095890410958805,-0.0813872635152424
2008-11-29,23,25.9068493150685,-3.9025383692431896,3.0,6.501369863013691,-1.1717982224193502
2008-11-30,14,25.887671232876702,0.7393047191752391,2.0,6.50684931506849,-1.1717982224193502
2008-12-01,43,25.895890410958902,1.83519513013414,8.0,6.520547945205469,0.284490694143537
2008-12-02,28,25.9342465753425,1.64889376027113,7.0,6.517808219178081,-2.1700547604019196
2008-12-03,15,25.9205479452055,-4.98572641407507,1.0,6.52602739726027,0.9206052645046819
2008-12-04,28,25.9397260273973,0.834447932126672,5.0,6.53698630136986,0.555225438850884
2008-12-05,39,25.9671232876712,-1.4385284066030901,2.0,6.54520547945205,-2.53493645405074
2008-12-06,26,25.969863013698603,-1.79992317621704,5.0,6.5397260273972595,-1.35237107422508
2008-12-07,16,25.9780821917808,-1.43055829452339,4.0,6.55068493150684,-1.44477456114912
2008-12-08,23,25.958904109589,-4.7022893032407005,3.0,6.55068493150684,-0.17254542042682502
2008-12-09,17,25.969863013698603,-2.88186589103647,5.0,6.542465753424651,-0.17179822241935297
2008-12-10,23,25.9780821917808,-1.06368407285465,6.0,6.5397260273972595,-0.899569081697062
2008-12-11,22,25.958904109589,0.48575552863974897,5.0,6.53698630136986,0.28075470410617603
2008-12-12,27,26.030136986301397,-1.6975570491933798,6.0,6.5397260273972595,-1.3571033282723999
2008-12-13,27,26.0328767123288,-0.147619315694,6.0,6.56438356164383,-0.903554137736912
2008-12-14,25,26.027397260274,0.491484046697034,7.0,6.57260273972602,-0.9038032037394029
2008-12-15,23,26.043835616438397,-0.597930648197113,8.0,6.5945205479452005,0.7318132346167611
2008-12-16,23,26.057534246575305,-1.50826688730048,5.0,6.6,0.3706675310053039
2008-12-17,19,26.0684931506849,-3.0539704987575096,9.0,6.619178082191781,-0.356356130264932
2008-12-18,24,26.0821917808219,-1.9635595398534,8.0,6.64657534246575,0.00528770535150616
2008-12-19,28,26.0876712328767,1.2152698499348897,10.0,6.627397260273969,-0.994712294648494
2008-12-20,23,26.0684931506849,2.03594232814162,7.0,6.63013698630136,-0.4490086831914579
2008-12-21,26,26.0931506849315,-2.32644870548229,9.0,6.613698630136981,-0.7229812859311842
2008-12-22,28,26.106849315068498,-1.77900163200782,6.0,6.613698630136981,0.00379330933656223
2008-12-23,31,26.126027397260298,1.4010730877929198,8.0,6.62465753424657,-1.8146375748477501
2008-12-24,33,26.1397260273973,-5.597930648197111,13.0,6.62465753424657,-1.4510012112113797
2008-12-25,9,26.1232876712329,-5.325203375469839,1.0,6.643835616438349,-1.99545949265597
2008-12-26,19,26.1150684931507,-6.78323575405016,8.0,6.643835616438349,-1.81389037684027
2008-12-27,26,26.0876712328767,-2.7844810840626204,8.0,6.64109589041095,-1.26793769938075
2008-12-28,15,26.0958904109589,-6.511504745332849,4.0,6.632876712328759,0.730816970606798
2008-12-29,23,26.104109589041098,-4.51050848132289,5.0,6.63013698630136,-1.4519974752213503
2008-12-30,23,26.098630136986298,-4.4141199383590095,5.0,6.63013698630137,-0.36283184632969
2008-12-31,27,26.106849315068498,5.04191991220139,7.0,6.652054794520541,0.45534997185212894
2009-01-01,68,26.126027397260298,12.0429161762114,3.0,6.6712328767123195,-1.45448813524625
2009-01-02,24,26.1534246575343,6.22473435802954,4.0,6.67945205479451,-1.00143707671574
2009-01-03,23,26.1397260273973,-1.77377124595552,11.0,6.67945205479451,-1.2751606134529798
2009-01-04,13,26.169863013698603,-5.68037149502152,5.0,6.6767123287671195,-0.910777051809142
2009-01-05,24,26.1890410958904,-1.31623699938018,8.0,6.684931506849309,0.8174919394735479
2009-01-06,24,26.2191780821918,-2.40515356226934,9.0,6.69863013698629,-0.545148160152853
2009-01-07,28,26.238356164383603,-1.67763176899412,11.0,6.70136986301369,-0.7267172759685441
2009-01-08,23,26.238356164383603,0.6867517926497111,7.0,6.7041095890410904,0.273033658028965
2009-01-09,34,26.224657534246603,-2.31349727335278,5.0,6.720547945205469,-0.36407717634214404
2009-01-10,25,26.2164383561644,-0.0412681326304886,1.0,6.72602739726027,-1.90853545778673
2009-01-11,22,26.1917808219178,-3.86144247883223,6.0,6.7369863013698605,-0.453740937238781
2009-01-12,28,26.2082191780822,-3.8579555547973596,10.0,6.73972602739725,0.182124567119874
2009-01-13,22,26.210958904109603,-3.4006703742245095,3.0,6.72876712328766,0.0909664102082921
2009-01-14,29,26.1890410958904,-2.4925757291435597,12.0,6.742465753424651,1.1813773691123999
2009-01-15,20,26.2027397260274,-2.39892691220708,3.0,6.767123287671231,5.73192992013062e-05
2009-01-16,42,26.2438356164384,-0.48659814508378796,5.0,6.767123287671231,0.8167447414660759
2009-01-17,22,26.2301369863014,-2.3944437241622403,7.0,6.80547945205479,-0.547389754175269
2009-01-18,18,26.265753424657603,-4.75434409776125,4.0,6.7863013698630095,-0.638298845084361
2009-01-19,26,26.2630136986302,-0.845502254672829,9.0,6.7945205479452,0.360704890905677
2009-01-20,26,26.2767123287671,-3.48111869302899,10.0,6.79999999999999,-0.730204200003414
2009-01-21,24,26.2821917808219,-0.842762528645432,3.0,6.81095890410958,-0.456231597263688
2009-01-22,15,26.342465753424698,-1.2059007602768101,7.0,6.81917808219177,-0.639295109094323
2009-01-23,29,26.378082191780802,1.52510795703327,5.0,6.83013698630136,-0.186991248571284
2009-01-24,18,26.334246575342497,-1.7461249196790503,3.0,6.85205479452054,-0.18823657858373802
2009-01-25,23,26.334246575342497,0.528096749063163,10.0,6.84931506849314,0.176645115065079
2009-01-26,17,26.326027397260297,-1.55808008779861,3.0,6.85753424657533,-1.09359149763729
2009-01-27,30,26.2958904109589,-0.5553403617712099,9.0,6.84931506849314,-0.000938944710760886
2009-01-28,15,26.3178082191781,-4.55309876774879,3.0,6.86301369863013,-0.817377300875144
2009-01-29,19,26.3506849315069,-4.461442478832231,2.0,6.87123287671232,-1.18076459850902
2009-01-30,28,26.3369863013699,-0.18522828207008898,8.0,6.898630136986291,-0.271673689418108
2009-01-31,25,26.3589041095891,0.268071842462913,9.0,6.8931506849315,0.272784592026475
2009-02-01,34,26.342465753424698,1.1838875336210701,10.0,6.88219178082191,-0.635559119056962
2009-02-02,21,26.378082191780802,-0.353596899753775,6.0,6.906849315068491,-0.635060987051981
2009-02-03,15,26.342465753424698,-1.80141757223198,3.0,6.92602739726027,0.818737269486002
2009-02-04,12,26.3095890410959,-2.52345991345241,5.0,6.91506849315068,-0.998448284685854
2009-02-05,22,26.312328767123297,0.7530033493122259,10.0,6.9205479452054695,1.18162643511489
2009-02-06,24,26.328767123287697,-2.33267535554456,6.0,6.92602739726027,-0.36208464832221704
2009-02-07,26,26.328767123287697,2.30941679887636,7.0,6.94246575342465,-0.5451481601528521
2009-02-08,16,26.328767123287697,-0.688341607101224,5.0,6.94246575342465,0.0922117402207468
2009-02-09,26,26.306849315068497,-1.5042818312606299,10.0,6.95068493150684,0.4570934338695639
2009-02-10,14,26.2767123287671,-2.59270026214481,2.0,6.964383561643831,-0.7272154079735251
2009-02-11,29,26.326027397260297,-0.502538369243192,8.0,6.975342465753419,-1.82011702690254
2009-02-12,27,26.369863013698602,-0.22408257845863397,6.0,6.9835616438356105,0.36170115491564
2009-02-13,33,26.369863013698602,1.9614715933969098,4.0,6.99999999999999,-0.911773315819104
2009-02-14,27,26.347945205479498,-0.40415729825938107,11.0,7.002739726027389,-0.0950858936522302
2009-02-15,22,26.339726027397298,-2.31175381133535,9.0,7.03561643835616,-0.3685603643869749
2009-02-16,18,26.347945205479498,-4.03952467061305,9.0,7.032876712328759,-0.733940190040773
2009-02-17,19,26.383561643835602,-0.586473612082544,,,
2009-02-18,31,26.452054794520603,0.141546313197656,8.0,7.04109589041095,-0.550129480202666
2009-02-19,23,26.4301369863014,-3.58647361208254,4.0,7.054794520547941,-2.73269486002832
2009-02-20,38,26.446575342465803,-0.498055181198359,5.0,7.079452054794509,0.17739231307255202
2009-02-21,20,26.438356164383602,-2.95260063574381,5.0,7.060273972602731,-0.640291373104285
2009-02-22,17,26.4219178082192,-1.9518534377363401,2.0,7.07671232876712,0.17764137907504302
2009-02-23,25,26.4602739726027,-3.86194061083721,8.0,7.0904109589041,0.9955741312543701
2009-02-24,29,26.452054794520603,-0.315987933377685,7.0,7.0986301369863,-1.5506276122076499
2009-02-25,23,26.4602739726027,-3.7732731139505398,9.0,7.0986301369863,0.35871236288575203
2009-02-26,33,26.457534246575303,1.77267956350899,9.0,7.10410958904109,-0.733442058035792
2009-02-27,38,26.441095890411,1.3181341089635301,14.0,7.120547945205469,0.175150719050136
2009-02-28,38,26.4438356164384,1.22797221606192,14.0,7.16164383561643,-0.279394735495318
2009-03-01,29,26.419178082191802,3.1383084551652796,8.0,7.158904109589041,0.355474504853374
2009-03-02,29,26.4356164383562,0.598831493770507,8.0,7.17260273972602,-0.374787014449241
2009-03-03,24,26.460273972602803,-0.12819216749973,8.0,7.18904109589041,-0.28487418755011307
2009-03-04,21,26.4821917808219,1.5099149308813402,4.0,7.18904109589041,-0.102806939729441
2009-03-05,20,26.4849315068493,1.69073684868956,7.0,7.1808219178082195,-0.376530476466676
2009-03-06,40,26.534246575342497,1.60007682378296,13.0,7.17260273972602,-0.287613913577511
2009-03-07,30,26.5041095890411,-3.03603774657819,4.0,7.18356164383561,-0.19695388867091
2009-03-08,26,26.5232876712329,-1.7643067378608799,6.0,7.18904109589041,-0.7421593681229649
2009-03-09,27,26.547945205479497,-2.7638086058559,3.0,7.18904109589041,-0.37852300448660203
2009-03-10,20,26.5534246575343,-2.5844810840626202,3.0,7.1945205479452,0.711887954417508
2009-03-11,28,26.5780821917808,-1.49506638916847,3.0,7.1945205479452,-1.1984482846858502
2009-03-12,23,26.5506849315069,-2.76605019987831,4.0,7.18356164383562,-0.7446500281478721
2009-03-13,26,26.589041095890398,-0.492326663141076,4.0,7.1780821917808195,-0.656729729268669
2009-03-14,33,26.580821917808198,0.41651517994734205,11.0,7.1945205479452,-0.29384056363977695
2009-03-15,24,26.5534246575343,-0.308266887300478,8.0,7.2054794520547905,-0.20342960473566699
2009-03-16,21,26.547945205479497,1.78089874159118,8.0,7.197260273972599,-0.20666746276804604
2009-03-17,30,26.556164383561697,1.6899896506820902,10.0,7.2,-1.2970784216721598
2009-03-18,36,26.5534246575343,2.7759174215413602,11.0,7.21643835616438,-0.47914566949282794
2009-03-19,24,26.542465753424697,-1.85994808281729,3.0,7.2054794520547905,-0.480889131510262
2009-03-20,27,26.556164383561697,-2.49830424720085,8.0,7.22465753424657,-0.84601989116157
2009-03-21,18,26.580821917808198,-2.13865293960434,9.0,7.230136986301369,0.24314573773008605
2009-03-22,13,26.589041095890398,-3.04774384869525,5.0,7.25205479452055,-1.30355413773691
2009-03-23,33,26.602739726027398,-2.49855331320334,14.0,7.23287671232876,-0.214388508845256
2009-03-24,26,26.575342465753398,-0.6828621550464329,5.0,7.23561643835616,-1.9429065661304399
2009-03-25,29,26.567123287671198,1.86134706039566,7.0,7.23561643835616,0.147006260768692
2009-03-26,32,26.5917808219178,1.4947219047294098,8.0,7.243835616438349,1.41848820348351
2009-03-27,26,26.616438356164398,0.495718168739371,6.0,7.29041095890411,-0.5832552585339229
2009-03-28,24,26.602739726027398,-1.96281234184593,8.0,7.26849315068493,0.41425408144117104
2009-03-29,32,26.5698630136986,0.488993386672123,9.0,7.2876712328767095,-0.13394019004077198
2009-03-30,27,26.5972602739726,-2.05596302677744,7.0,7.30410958904109,0.683494430133574
2009-03-31,23,26.6,-3.05820462079986,10.0,7.30958904109589,1.86581074395674
2009-04-01,41,26.6,4.67255503050774,11.0,7.3013698630137,0.138288950681519
2009-04-02,22,26.558904109589,4.5789062135712495,7.0,7.31232876712328,0.7741544550401741
2009-04-03,36,26.5643835616438,2.12386262702081,15.0,7.30410958904109,-0.682134461522715
2009-04-04,30,26.5315068493151,-0.0584536868023486,11.0,7.30958904109589,-0.773541684436787
2009-04-05,27,26.534246575342497,-1.42482977646611,8.0,7.30958904109589,-0.500814411709515
2009-04-06,24,26.545205479452,-1.0629368748471801,5.0,7.30684931506849,-1.50156160971699
2009-04-07,27,26.5150684931507,0.48451019862729,4.0,7.30958904109589,0.133805762636687
2009-04-08,42,26.5178082191781,0.847648430258672,7.0,7.2931506849315095,-0.5949613606509839
2009-04-09,50,26.4986301369863,2.39235577770575,22.0,7.3041095890411,1.2219751275183799
2009-04-10,46,26.5150684931507,3.21003946388258,11.0,7.3232876712328805,0.492958938228219
2009-04-11,24,26.5369863013699,-1.8818658910364698,7.0,7.339726027397259,-1.3247247479486202
2009-04-12,20,26.5095890410959,-2.97277498194556,10.0,7.35616438356164,1.8555990378546203
2009-04-13,22,26.5095890410959,-3.78996053611742,7.0,7.35068493150685,0.0359228236578581
2009-04-14,35,26.5095890410959,-1.70054584122327,4.0,7.361643835616441,-1.6016861427182298
2009-04-15,22,26.553424657534197,1.6655811824380002,8.0,7.35616438356164,-0.693840563639776
2009-04-16,26,26.5369863013699,2.3014466867966603,11.0,7.36438356164383,0.48598509015847996
2009-04-17,33,26.5452054794521,0.7510108212922969,7.0,7.3726027397260205,0.392834405226974
2009-04-18,25,26.528767123287697,-1.6123764763415802,5.0,7.380821917808219,0.7569689008683191
2009-04-19,20,26.5041095890411,1.66234332440562,8.0,7.3726027397260205,-0.5175018338763889
2009-04-20,26,26.5013698630137,0.209043199872621,7.0,7.3726027397260205,-0.517750899878879
2009-04-21,29,26.5260273972603,-1.2437587926554,8.0,7.3726027397260205,-2.42808713898224
2009-04-22,32,26.520547945205497,0.569690771479097,9.0,7.38356164383561,-0.0654470393558409
2009-04-23,20,26.5369863013699,0.75225615130475,3.0,7.397260273972599,-0.0654470393558407
2009-04-24,33,26.534246575342497,1.11713784495357,7.0,7.3945205479452,-0.6101543868029139
2009-04-25,27,26.5013698630137,1.7510108212923,7.0,7.397260273972599,-0.9732926184342959
2009-04-26,20,26.5013698630137,-3.34164173163423,4.0,7.38904109589041,-0.0664433033658034
2009-04-27,21,26.479452054794503,-0.24724571669026896,4.0,7.38356164383562,0.113880482437435
2009-04-28,27,26.4739726027397,-3.6046554302643696,7.0,7.38356164383562,-0.249755881198929
2009-04-29,26,26.4849315068493,-2.51374633935527,3.0,7.3945205479452,-1.43132499701462
2009-04-30,32,26.4602739726027,2.5769136855513195,9.0,7.397260273972599,1.6580896978795299
2009-05-01,39,26.4410958904109,2.4894915186771,13.0,7.386301369863009,0.7509913168085429
2009-05-02,24,26.4027397260274,1.58463473162854,9.0,7.372602739726031,-1.06619423736331
2009-05-03,17,26.3671232876712,-1.04874011270521,6.0,7.372602739726031,0.6598331598969611
2009-05-04,27,26.3671232876712,-0.411878344336594,4.0,7.36986301369863,0.295449598253125
2009-05-05,26,26.3369863013699,0.4048090778302801,4.0,7.367123287671231,-0.886617649567547
2009-05-06,20,26.3369863013699,-1.86891445890696,4.0,7.367123287671231,-0.522981285931183
2009-05-07,26,26.347945205479398,0.768196375464153,7.0,7.37534246575342,0.657840631877036
2009-05-08,33,26.3178082191781,2.04142178019641,7.0,7.37534246575342,-0.7077882597792529
2009-05-09,27,26.3013698630137,-0.502538369243195,9.0,7.361643835616441,0.838662549685255
2009-05-10,34,26.3150684931507,1.86184519240064,8.0,7.36986301369863,-0.162582780327198
2009-05-11,24,26.347945205479398,-4.411629278334099,7.0,7.372602739726031,-0.257227861273649
2009-05-12,20,26.3369863013699,-3.5017911712357197,3.0,7.37534246575342,1.5577160988757899
2009-05-13,25,26.3150684931507,0.499703224779221,7.0,7.3479452054794505,-0.806418396765554
2009-05-14,45,26.3041095890411,1.7741739595239299,7.0,7.33698630136986,-0.259967587301046
2009-05-15,47,26.326027397260297,0.138308455165274,7.0,7.35068493150685,-0.0796438014978084
2009-05-16,30,26.2904109589041,-0.402413836241949,11.0,7.35890410958904,0.647379859772429
2009-05-17,26,26.2657534246575,0.9599771973819621,5.0,7.35616438356164,-1.9889837765912102
2009-05-18,24,26.2547945205479,-1.13192815753709,5.0,7.34246575342466,-0.5351855200532251
2009-05-19,32,26.235616438356104,-2.2230863144486697,11.0,7.35068493150685,0.28349443013357395
2009-05-20,16,26.2547945205479,-3.2268223044860296,7.0,7.367123287671231,0.19158907521452104
2009-05-21,35,26.3095890410959,-0.31847859340259493,3.0,7.372602739726031,0.0986874562855051
2009-05-22,35,26.3041095890411,1.59310297571322,3.0,7.380821917808219,-0.9947122946484921
2009-05-23,28,26.2931506849315,-1.5000477092182902,9.0,7.372602739726031,2.09395520223818
2009-05-24,22,26.2630136986301,2.76919263947412,4.0,7.372602739726031,-0.543404698135416
2009-05-25,28,26.284931506849297,-1.3209692534275,6.0,7.35890410958904,0.8197335334959659
2009-05-26,34,26.2602739726027,0.13183273910051801,10.0,7.35890410958904,2.36493901294802
2009-05-27,21,26.2821917808219,1.40605440784273,6.0,7.35890410958904,-0.999942680700796
2009-05-28,30,26.252054794520504,5.4043109458253005,3.0,7.34520547945205,-0.184749654548865
2009-05-29,31,26.2630136986301,1.4899896506820902,7.0,7.34520547945205,0.17614698306010101
2009-05-30,16,26.224657534246603,-0.9660501998783109,4.0,7.35342465753425,0.447130793769939
2009-05-31,20,26.2191780821918,1.6683209084654,4.0,7.35068493150685,-1.55535986625497
2009-06-01,34,26.2191780821918,4.490985914692049,9.0,7.3479452054794505,0.988849349187125
2009-06-02,28,26.1945205479452,4.6738003605201905,10.0,7.35342465753425,-1.1929688326310601
2009-06-03,25,26.1753424657534,-1.4195993904138002,7.0,7.33698630136986,0.35248571282348795
2009-06-04,32,26.186301369863,3.0319572721017702,4.0,7.33150684931507,-1.1949613606509801
2009-06-05,32,26.1945205479452,0.940550049187694,10.0,7.36438356164384,0.34899878878861895
2009-06-06,25,26.158904109589,-0.15359689975377402,8.0,7.367123287671231,-0.19770108667838
2009-06-07,28,26.1342465753424,-0.517980461397611,6.0,7.372602739726031,-0.289855507599924
2009-06-08,23,26.142465753424602,-0.9735221799530279,11.0,7.36438356164384,-0.20019174670328602
2009-06-09,23,26.1232876712329,0.386876325650956,6.0,7.361643835616441,-1.10978078779918
2009-06-10,24,26.128767123287602,-3.70776875529549,7.0,7.367123287671231,0.252859311827224
2009-06-11,23,26.128767123287602,2.8394292521764903,3.0,7.380821917808219,0.43517562565038703
2009-06-12,49,26.1808219178082,0.47604195454261294,8.0,7.38356164383562,1.34302120472884
2009-06-13,27,26.1753424657534,-1.43728307659064,7.0,7.386301369863019,0.525088452549515
2009-06-14,27,26.1808219178082,-2.44027186862053,11.0,7.38904109589041,-0.0208642249100117
2009-06-15,29,26.183561643835603,0.291484046697034,10.0,7.38904109589041,0.887479486173425
2009-06-16,30,26.172602739726,-0.79992317621704,11.0,7.37534246575343,0.5223487265221181
2009-06-17,28,26.169863013698603,-0.530433761522145,8.0,7.36438356164384,1.06730513997168
2009-06-18,39,26.172602739726,1.37566835553888,10.0,7.361643835616441,-0.478647537487844
2009-06-19,33,26.210958904109603,2.918881306971,13.0,7.35890410958904,1.88523789215101
2009-06-20,24,26.210958904109603,2.19235577770575,8.0,7.356164383561651,2.1574670328733
2009-06-21,34,26.2328767123287,0.8312100740942919,12.0,7.34246575342466,2.1569689008683204
2009-06-22,23,26.210958904109603,-1.07588830697669,5.0,7.33698630136987,1.24737985977243
2009-06-23,25,26.183561643835603,1.1950955037331499,7.0,7.3287671232876805,2.24488919974752
2009-06-24,31,26.1616438356164,2.4648339844305296,9.0,7.3287671232876805,-0.299070949692079
2009-06-25,26,26.106849315068498,0.915145316933645,6.0,7.315068493150691,-0.4828816595301861
2009-06-26,29,26.106849315068498,3.1908613816908105,13.0,7.282191780821919,-0.39022910660366
2009-06-27,30,26.1150684931507,2.46782277646042,15.0,7.28493150684932,2.42446578754329
2009-06-28,23,26.142465753424602,0.4693171724753629,4.0,7.279452054794519,0.513631416434945
2009-06-29,27,26.1534246575342,0.5604753293869449,1.0,7.271232876712331,0.784117095139802
2009-06-30,22,26.1479452054794,1.19434830572568,5.0,7.27397260273973,2.05759156587455
2009-07-01,35,26.145205479452,6.37004361498263,6.0,7.271232876712331,0.511887954417511
2009-07-02,30,26.1095890410959,3.5485824277680202,12.0,7.2630136986301395,0.238662549685256
2009-07-03,42,26.106849315068498,5.37871941406938,16.0,7.2630136986301395,1.2386625496852601
2009-07-04,29,26.098630136986298,4.13100251909222,7.0,7.26575342465754,0.51188795441751
2009-07-05,30,26.098630136986298,1.2960710122428998,12.0,7.279452054794519,0.14725532677118397
2009-07-06,28,26.0958904109589,0.29812580676344896,5.0,7.25479452054795,-0.579519268496562
2009-07-07,29,26.084931506849298,-1.20278743524568,9.0,7.257534246575349,-0.37673803146875
2009-07-08,34,26.106849315068498,2.6310025190922097,12.0,7.26575342465754,-0.7952311821536809
2009-07-09,22,26.0931506849315,-1.20598378227765,7.0,7.25479452054795,0.37143548451298497
2009-07-10,24,26.117808219178098,-1.95689702428678,6.0,7.235616438356169,-1.04705766617195
2009-07-11,26,26.090410958904098,1.5421897337040902,11.0,7.23835616438356,0.8691523794901541
2009-07-12,20,26.076712328767098,-2.5400020471178304,6.0,7.249315068493151,-0.6315325520166949
2009-07-13,28,26.063013698630098,0.20748653735705302,8.0,7.2630136986301395,0.0321660781202909
2009-07-14,24,26.0465753424657,1.4606828843890198,5.0,7.26027397260274,0.6983761237823921
2009-07-15,19,26.0356164383562,-1.5402303576201102,2.0,7.243835616438361,-0.136555383066923
2009-07-16,30,26.013698630137,0.62552306703742,10.0,7.249315068493151,0.86367292743536
2009-07-17,42,26.027397260274,0.458856400370754,20.0,7.243835616438361,0.9447231557458621
2009-07-18,28,25.972602739726,1.79150480219724,10.0,7.25479452054795,0.0278281785769123
2009-07-19,38,25.956164383561603,-0.29137191013153,20.0,7.26027397260274,1.52782817857691
2009-07-20,16,25.945205479452,0.626436309046553,3.0,7.249315068493151,-0.0543636022450055
2009-07-21,32,25.909589041095902,0.8771212405534029,9.0,7.24657534246576,1.365437144953
2009-07-22,23,25.882191780821902,1.29310297571322,5.0,7.235616438356169,1.18312083112984
2009-07-23,40,25.873972602739702,2.8759796880419906,11.0,7.224657534246581,2.45584810385711
2009-07-24,31,25.895890410958902,0.4593130213753211,7.0,7.232876712328769,1.27378085603644
2009-07-25,25,25.882191780821902,3.62369658301916,8.0,7.230136986301369,0.637915351677785
2009-07-26,28,25.893150684931502,1.04218973370409,13.0,7.24657534246576,2.45659530186458
2009-07-27,20,25.8986301369863,1.8778061720602501,6.0,7.26027397260274,1.365437144953
2009-07-28,18,25.909589041095902,1.37940434557623,9.0,7.25479452054795,1.0027970453266
2009-07-29,25,25.865753424657502,1.38237238210592,5.0,7.2630136986301395,1.00229891332162
2009-07-30,39,25.8767123287671,4.08924245267462,14.0,7.243835616438361,1.9096463603951002
2009-07-31,22,25.8575342465753,4.36271692340936,8.0,7.26849315068493,0.9998082532967141
2009-08-01,48,25.8547945205479,3.452380684306,19.0,7.276712328767131,1.90640850236272
2009-08-02,22,25.8219178082192,5.735319663135389,5.0,7.2630136986301395,0.177890445077537
2009-08-03,33,25.7780821917808,3.37118516749404,13.0,7.25205479452055,1.81201248741876
